amp,mun_name,New name,logo,Facebook ,Website,amp_name,cwt_name,area,area_name,cwt,mun,mun_tao_n,type,muni_code,reg,reg_name,tam,tam_name,tao,tao_code,tao_name,objectid,SHAPE__Len,SHAPE__Are,globalid,Column 1
1,เทศบาลตำบลโคกมะกอก,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQH-vFtDTywUozu_w1ZBcbIvmjo_fR8QkRNHg&s,https://www.facebook.com/profile.php?id=100066992632993,https://www.khokmakok.go.th/home,เมืองปราจีนบุรี,ปราจีนบุรี,1,ในเขตเทศบาล,25,997,เทศบาลตำบลโคกมะกอก,เทศบาลตำบล,251997,5,ตะวันออก,13,โนนห้อม,,,,1296,31497.32211,20483862.21,{5D2555D9-02EB-4533-B23F-743823B62E0F},
7,เทศบาลตำบลโคกม้า,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDNZPEmYySghk1E-L0E8_DQMcq84E4qgBq1A&s,https://www.facebook.com/Horse.651051/?locale=th_TH,https://www.kokma.go.th/Board_Manager.php,ประโคนชัย,บุรีรัมย์,1,ในเขตเทศบาล,31,962,เทศบาลตำบลโคกม้า,เทศบาลตำบล,311962,6,ตะวันออกเฉียงเหนือ,10,โคกม้า,,,,1092,28207.08387,43309788.77,{EEF5DA0F-4768-4C4E-9CF4-D1B5AAC7A598},
4,เทศบาลตำบลโคกล่าม,,https://www.khoklam101.go.th/images/staticcontent/image-2758.jpg,https://www.facebook.com/profile.php?id=100084430301387#,https://www.khoklam101.go.th/index.php?op=spacial,จตุรพักตรพิมาน,ร้อยเอ็ด,1,ในเขตเทศบาล,45,971,เทศบาลตำบลโคกล่าม,เทศบาลตำบล,451971,6,ตะวันออกเฉียงเหนือ,4,โคกล่าม,,,,2081,36928.59617,52904016.71,{A724CED1-B437-42C2-8BB0-DA7D1D63D412},
7,เทศบาลตำบลโคกศรี,,https://www.koksri.go.th/images/dynamiccontent/image-photo1-341364.png,https://www.facebook.com/Koksri.ks/,https://www.koksri.go.th/index.php?op=spacial,ยางตลาด,กาฬสินธุ์,1,ในเขตเทศบาล,46,988,เทศบาลตำบลโคกศรี,เทศบาลตำบล,461988,6,ตะวันออกเฉียงเหนือ,3,อุ่มเม่า,,,,754,14361.02328,11706521.31,{6AF7EC6C-B8D0-4259-87F3-482AE9188531},
5,เทศบาลตำบลโคกสลุด,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJBQLaT1RBIU3aeiM-fp8Be8A1hcmNljIhSw&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%A5%E0%B8%B8%E0%B8%94-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A5%E0%B8%9E%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-100067190794195/?locale=th_TH,https://www.khogsalud.go.th/event,ท่าวุ้ง,ลพบุรี,1,ในเขตเทศบาล,16,981,เทศบาลตำบลโคกสลุด,เทศบาลตำบล,161981,2,กลาง,6,โคกสลุด,,,,1686,15979.71384,10936631.97,{5BA7CF7F-C6B8-422E-ABCB-A7A536F3EAA6},
9,เทศบาลตำบลโคกสวาย,,https://khoksawai.go.th/uploads/logo/logo_6178b8b6a5634.png,https://www.facebook.com/khoksawaisubmunicipality/,https://khoksawai.go.th/,โนนไทย,นครราชสีมา,1,ในเขตเทศบาล,30,980,เทศบาลตำบลโคกสวาย,เทศบาลตำบล,301980,6,ตะวันออกเฉียงเหนือ,8,สายออ,,,,1980,20060.7071,12471598.4,{FE878D3E-BC09-4488-AF09-DC2145DEA9F8},
8,เทศบาลตำบลโคกสะอาด,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzInigzCbMmVsHN1XjKu3IckFbNIENDCdJ8w&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B0%E0%B8%AD%E0%B8%B2%E0%B8%94-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%AB%E0%B8%A7-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4-100029381361458/,https://www.khoksaadchaiyaphum.go.th/,หนองบัวระเหว,ชัยภูมิ,1,ในเขตเทศบาล,36,978,เทศบาลตำบลโคกสะอาด,เทศบาลตำบล,361978,6,ตะวันออกเฉียงเหนือ,4,โคกสะอาด,,,,1847,76898.55559,99335704.64,{2C011AE1-3742-47E0-A12E-B57395240DD9},
6,เทศบาลตำบลโคกสะอาด,,https://itas.nacc.go.th/file/download/134373,https://www.facebook.com/pages/%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B0%E0%B8%AD%E0%B8%B2%E0%B8%94/753223584843438/#,https://www.khoksaadsrithep.go.th/home,ศรีเทพ,เพชรบูรณ์,1,ในเขตเทศบาล,67,979,เทศบาลตำบลโคกสะอาด,เทศบาลตำบล,671979,7,เหนือ,5,โคกสะอาด,,,,1168,63716.81749,85742682.68,{94B240C5-7060-418B-BD64-61E6BD1B743F},
24,เทศบาลตำบลโคกสำราญ,,https://www.koksumran.go.th/frontend/userfiles/files/%E0%B9%82%E0%B8%A5%E0%B9%82%E0%B8%81%E0%B9%89%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B2%E0%B8%8D.jpg,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B3%E0%B8%A3%E0%B8%B2%E0%B8%8D-100069149471722/,https://www.koksumran.go.th/frontend/,บ้านแฮด,ขอนแก่น,1,ในเขตเทศบาล,40,952,เทศบาลตำบลโคกสำราญ,เทศบาลตำบล,401952,6,ตะวันออกเฉียงเหนือ,2,โคกสำราญ,,,,875,53839.86251,72889508.73,{759554EB-4CB6-4328-847C-192D6834524C},
3,เทศบาลตำบลโคกสำโรง,,https://www.khoksumrongmuni.go.th/wp-content/uploads/2023/02/logo2.png,https://www.facebook.com/khoksamrongmuni/?locale=th_TH,https://www.khoksumrongmuni.go.th/,โคกสำโรง,ลพบุรี,1,ในเขตเทศบาล,16,997,เทศบาลตำบลโคกสำโรง,เทศบาลตำบล,161997,2,กลาง,1,โคกสำโรง,,,,1784,4774.411462,1046609.316,{1E189F7B-32BE-4C42-A43B-3A89CD65BC59},
12,เทศบาลตำบลโคกสี,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnWGvFEcpGi9kgXTeonUOgeS_QqFxow6d5Cw&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B5-100064550268226/?locale=th_TH,https://www.koksi.go.th/myhome,สว่างแดนดิน,สกลนคร,1,ในเขตเทศบาล,47,958,เทศบาลตำบลโคกสี,เทศบาลตำบล,471958,6,ตะวันออกเฉียงเหนือ,8,โคกสี,,,,551,66014.43388,96845075.26,{B4D54F2E-D628-4E2F-B0B9-45E267A2245C},
8,เทศบาลตำบลโคกสูง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShfHkvc40fwOSCX4kJYZshkOKShlxalBrzhg&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B9%E0%B8%87-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%99-40250-100067786843673/,https://khoksung.go.th/,อุบลรัตน์,ขอนแก่น,1,ในเขตเทศบาล,40,949,เทศบาลตำบลโคกสูง,เทศบาลตำบล,401949,6,ตะวันออกเฉียงเหนือ,1,โคกสูง,,,,878,54337.23062,80052081.69,{CA575221-710C-4505-BFCB-20E6C5704256},
1,เทศบาลตำบลโคกสูง,,https://scontent.fcnx3-1.fna.fbcdn.net/v/t39.30808-6/304987159_457542549733201_9153869152392136827_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=6ee11a&_nc_eui2=AeHoKTRNKAVrpprjvS0j2D-qmbyOYRSUbleZvI5hFJRuV6c42tU8gq6xwU_5tusVOmI&_nc_ohc=lXiI-h8ymTQQ7kNvgEfeebk&_nc_oc=Adl9BWgci7sAr8LxhJsTMA3C1dHqAOOPeneLx_5JicoNLKwwxjSG-5fO45y_s2vJI0Y&_nc_zt=23&_nc_ht=scontent.fcnx3-1.fna&_nc_gid=FG1HFW-Yj7oHjnCclI1y-Q&oh=00_AYGxgyLkT_uFaWMUIexFwk53ftynpFT3YTqPIzxQCzwR8Q&oe=67EFFB52,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B9%E0%B8%87-%E0%B8%88%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4-100064323807216/,https://www.govesite.com/koksung/index.php?p=1&fbclid=IwY2xjawJXC2dleHRuA2FlbQIxMAABHR_SQAhEBw9Y2vebqduBJLnTd5aPiveKu_4P0Yap1URGw7Jq1zfpaYF2Ag_aem__V-8nxMyV41HFA4MoBe_nw,เมืองชัยภูมิ,ชัยภูมิ,1,ในเขตเทศบาล,36,973,เทศบาลตำบลโคกสูง,เทศบาลตำบล,361973,6,ตะวันออกเฉียงเหนือ,17,โคกสูง,,,,1857,63502.04141,79934696.37,{BBBDFCDE-4286-42D5-9CF1-13AE05EA14F9},
1,เทศบาลตำบลโคกสูง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4HbmKHXmvdsf8wPIWKN4IdEGf4FdSAUic_Q&s,https://www.facebook.com/p/%E0%B8%97%E0%B8%95%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B9%E0%B8%87-%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87-100070814091868/,https://www.khoksoong.go.th/,เมืองนครราชสีมา,นครราชสีมา,1,ในเขตเทศบาล,30,934,เทศบาลตำบลโคกสูง,เทศบาลตำบล,301934,6,ตะวันออกเฉียงเหนือ,4,โคกสูง,,,,1806,38045.30421,49282815.91,{3F89AF28-AB0B-4227-AF63-0D17961A3D6A},
7,เทศบาลตำบลโคกสูง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMrHoogeyKQoOCjjgbCEc3dTIUVbES9ms5zA&s,https://www.facebook.com/tambonkhogsung/?locale=th_TH,https://khoksung101.go.th/,โพนทอง,ร้อยเอ็ด,1,ในเขตเทศบาล,45,976,เทศบาลตำบลโคกสูง,เทศบาลตำบล,451976,6,ตะวันออกเฉียงเหนือ,14,โคกสูง,,,,2036,25310.52159,26448307.38,{1D6323B7-368D-402D-ABF7-3C5CBE8A57A1},
8,เทศบาลตำบลโคกสูง,,https://lh6.googleusercontent.com/proxy/P84k93pkgBhHJzHLv461TU42Fe3oSDfnwjnM9diKuzPrR4S3O8VJigjDekOmerl3IHbyP95WvX8j-4wxMg8dhG0imbegDps3iasxwTEGOQ,https://www.facebook.com/p/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C-%E0%B8%97%E0%B8%95%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B9%E0%B8%87-%E0%B8%88%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-100078967721963/?locale=th_TH,http://www.koksoong.go.th//,โคกสูง,สระแก้ว,1,ในเขตเทศบาล,27,985,เทศบาลตำบลโคกสูง,เทศบาลตำบล,271985,5,ตะวันออก,1,โคกสูง,,,,2334,51466.69487,57347879.67,{282429FF-1A0E-4051-9F52-C171B1F73B25},
6,เทศบาลตำบลโคกสูง,,https://scontent.fcnx3-1.fna.fbcdn.net/v/t39.30808-6/462318261_8388407387922470_2342111774493121130_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=6ee11a&_nc_eui2=AeFZYnxy7zrLUnCbiPdI2rj7Urx5o7QgyqdSvHmjtCDKp0ttGkSxLNGyx53us26Iink&_nc_ohc=5Voi414WvA0Q7kNvgFFYIbV&_nc_oc=AdmwSsMHB-XPuPrUUmCeDBrAM98ZDEE-Key2K_h0W6VP94htVBiivfmnQF3kr9ju6aw&_nc_zt=23&_nc_ht=scontent.fcnx3-1.fna&_nc_gid=CqC8sXHJ4SqnYnmkQVJZ8w&oh=00_AYEt7V9KICDxFecWbEfI6x7RF63LYltX9wHdDDR8mzLaHQ&oe=67EFFBDFF,https://www.facebook.com/khoksoong/?locale=th_TH,https://www.khoksoong-ud.go.th/,หนองหาน,อุดรธานี,1,ในเขตเทศบาล,41,953,เทศบาลตำบลโคกสูง,เทศบาลตำบล,411953,6,ตะวันออกเฉียงเหนือ,2,หนองเม็ก,,,,2429,69374.13625,94281874.44,{A2E3540C-12E3-4E16-AAB4-2C544840AC11},
5,เทศบาลตำบลโคกสูงสัมพันธ์,,https://www.khoksungsampan.go.th/images/logo.png,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B9%E0%B8%87%E0%B8%AA%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C-V2-100075464304291/?locale=th_TH,https://khoksungsampan.go.th/main.php,ชุมแพ,ขอนแก่น,1,ในเขตเทศบาล,40,988,เทศบาลตำบลโคกสูงสัมพันธ์,เทศบาลตำบล,401988,6,ตะวันออกเฉียงเหนือ,4,โนนอุดม,,,,910,14555.2014,8228557.377,{883C298C-72FA-4F4D-9AF2-C5E731DAE316},
1,เทศบาลตำบลโคกหล่อ,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLuN3tsZ2VpkYtJBkbaGWkeliAJ40WX5pUKQ&s,https://web.facebook.com/pkhoklor.pr/?locale=th_TH&_rdc=1&_rdr#,https://khoklorcity.go.th/,เมืองตรัง,ตรัง,1,ในเขตเทศบาล,92,985,เทศบาลตำบลโคกหล่อ,เทศบาลตำบล,921985,3,ใต้,10,โคกหล่อ,,,,2463,29815.79748,20325938.67,{ED62888B-B279-4B9C-A3B9-F938141D88EE},
16,เทศบาลตำบลโคกเหล็ก,,https://map.longdo.com/ws/image/thumbnail?id=A10274440,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%82%E0%B8%84%E0%B8%81%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81-100069035955678/?locale=th_TH&_rdc=1&_rdr#,https://www.koklek.go.th/,ห้วยราช,บุรีรัมย์,1,ในเขตเทศบาล,31,952,เทศบาลตำบลโคกเหล็ก,เทศบาลตำบล,311952,6,ตะวันออกเฉียงเหนือ,6,โคกเหล็ก,,,,1056,27402.62616,32221667.04,{683723D0-5345-4A92-B3CB-6E3E2F351019},
1,เทศบาลตำบลไคสี,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRm0ts4s5gUA4ONNwnAROfkVtzAKFoKcJdkRA&s,https://web.facebook.com/Khaisi.official/?_rdc=1&_rdr#,https://khaisi.go.th/,เมืองบึงกาฬ,บึงกาฬ,1,ในเขตเทศบาล,38,970,เทศบาลตำบลไคสี,เทศบาลตำบล,381970,6,ตะวันออกเฉียงเหนือ,11,ไคสี,,,,926,51948.22631,61254760.06,{7BF032C8-5780-424C-9D14-1AFABBEAD5D2},
18,เทศบาลตำบลฆ้องชัยพัฒนา,,https://khongchaipattana.go.th/docs/logo.png,https://web.facebook.com/khongchaikc/?locale=th_TH&_rdc=1&_rdr#,https://khongchaipattana.go.th/,ฆ้องชัย,กาฬสินธุ์,1,ในเขตเทศบาล,46,973,เทศบาลตำบลฆ้องชัยพัฒนา,เทศบาลตำบล,461973,6,ตะวันออกเฉียงเหนือ,1,ฆ้องชัยพัฒนา,,,,783,31348.98559,31654465.61,{5FC0EC74-A2C6-4AC2-9D25-3F3BCEB81A27},
8,เทศบาลตำบลงอบ,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQU_Ylle3hqorJOFYE0L5Uh0Hk7vkzPYv68Hw&s,https://web.facebook.com/ngoblocal/?locale=th_TH&_rdc=1&_rdr#,https://ngob.go.th/index.php,ทุ่งช้าง,น่าน,1,ในเขตเทศบาล,55,982,เทศบาลตำบลงอบ,เทศบาลตำบล,551982,7,เหนือ,2,งอบ,,,,1292,98094.51901,287022252.6,{D9278B37-5B4C-4398-979C-727427CAC7F3},
6,เทศบาลตำบลงิม,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOAFKtfelXjci8Dnk98rMJwh1rKArOlbxiDg&s,https://web.facebook.com/tessabanngim/?locale=th_TH&_rdc=1&_rdr#,https://www.tessabanngim.go.th/event,ปง,พะเยา,1,ในเขตเทศบาล,56,992,เทศบาลตำบลงิม,เทศบาลตำบล,561992,7,เหนือ,4,งิม,,,,706,20903.03684,14028988.95,{948B3EC7-3A20-48E4-8C46-EAC1FB327985},
4,เทศบาลตำบลงิ้ว,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjClxFGAkCHg2zIBuYCepkKaptkjy3jpB6fA&s,https://web.facebook.com/ngewchiangrai/?locale=th_TH&_rdc=1&_rdr#,https://www.ngewchiangrai.go.th/event2,เทิง,เชียงราย,1,ในเขตเทศบาล,57,963,เทศบาลตำบลงิ้ว,เทศบาลตำบล,571963,7,เหนือ,2,งิ้ว,,,,1051,59877.61862,105260119.4,{2554BD36-7D05-4167-B60B-160156E9B6E3},
1,เทศบาลตำบลงิ้วงาม,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTz1DbWITYFyuhEBAHN5nBgzS5tKjjmIfa9A&s,https://web.facebook.com/ngewngam2556/?locale=th_TH&_rdc=1&_rdr#,https://www.ngew-ngam.go.th/index,เมืองอุตรดิตถ์,อุตรดิตถ์,1,ในเขตเทศบาล,53,975,เทศบาลตำบลงิ้วงาม,เทศบาลตำบล,531975,7,เหนือ,9,งิ้วงาม,,,,1574,42709.19502,47582846.05,{93138DB5-CC55-44C3-948C-5E7CFC8E6B12},
1,เทศบาลตำบลงิ้วด่อน,,https://www.ngewdon.go.th/index/add_file/SaJzztxWed20325.png,https://web.facebook.com/pages/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%87%E0%B8%B4%E0%B9%89%E0%B8%A7%E0%B8%94%E0%B9%88%E0%B8%AD%E0%B8%99/1866190237025811/#,https://www.ngewdon.go.th/,เมืองสกลนคร,สกลนคร,1,ในเขตเทศบาล,47,971,เทศบาลตำบลงิ้วด่อน,เทศบาลตำบล,471971,6,ตะวันออกเฉียงเหนือ,3,งิ้วด่อน,,,,578,35650.38316,50999243.87,{3DCEC6C3-BED7-422E-9855-84E15CF1995D},
4,เทศบาลตำบลจ.ป.ร,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8XNUR1wqq81aWFUZP2lRR98isyL2CtJ-f0w&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5-%E0%B8%88%E0%B8%9B%E0%B8%A3-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%AD%E0%B8%87-100079209907133/?locale=th_TH&_rdc=1&_rdr#,https://www.jpr.go.th/,กระบุรี,ระนอง,1,ในเขตเทศบาล,85,990,เทศบาลตำบลจ.ป.ร,เทศบาลตำบล,851990,3,ใต้,6,จ.ป.ร.,,,,1363,107413.3157,301563484.2,{E6F21513-9A58-44BF-B23E-80AD13E3410B},
4,เทศบาลตำบลจตุรพักตรพิมาน,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5luugTqGSNVrfIZ1GyOdJRvLElLSsHNrhXw&s,https://web.facebook.com/profile.php?id=100042505702896&_rdc=1&_rdr,https://www.chaturaphakphiman.go.th/index.php?op=spacial,จตุรพักตรพิมาน,ร้อยเอ็ด,1,ในเขตเทศบาล,45,995,เทศบาลตำบลจตุรพักตรพิมาน,เทศบาลตำบล,451995,6,ตะวันออกเฉียงเหนือ,1,หัวช้าง,,,,2039,9191.016464,3803076.22,{BB517060-C060-4933-81FF-63C2C8CBE452},
9,เทศบาลตำบลจรเข้สามพัน,,https://scontent.fbkk22-6.fna.fbcdn.net/v/t39.30808-6/480288329_945709284414846_496958862311078919_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=6ee11a&_nc_eui2=AeEz_X7Y6Okhi6MCohDmpz5Xd9PdohVM7qN3092iFUzuoxEL-ez5NL3LjGstRBze5uM&_nc_ohc=TLqFOF4VKEkQ7kNvgGE8Ls8&_nc_oc=AdmwD4Wq-d1xukf957XFjVNeFu6VIDfU3b-zVUh2F2cXZioHACcEvcw4SSGeAhqJMt4&_nc_zt=23&_nc_ht=scontent.fbkk22-6.fna&_nc_gid=OiweUokFp6czLi51qzj00Q&oh=00_AYFdy8BIikrT7DraKRhNYe4fMbVdtNGFfs4nhD8y-_977Q&oe=67F14FE1,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%88%E0%B8%A3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%99-100069273487027/?locale=th_TH&_rdc=1&_rdr#,http://www.jorakhesamphan.go.th/,อู่ทอง,สุพรรณบุรี,1,ในเขตเทศบาล,72,959,เทศบาลตำบลจรเข้สามพัน,เทศบาลตำบล,721959,2,กลาง,3,จรเข้สามพัน,,,,1698,67521.89687,87342507.82,{251642AC-7218-4D5D-8D1E-D62BFD897E33},
2,เทศบาลตำบลจระเข้หิน,,https://scontent.fbkk22-7.fna.fbcdn.net/v/t39.30808-6/294919256_497491595520270_96506342784462689_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=6ee11a&_nc_eui2=AeHAliYgyfsGrLu8mqj009jgAHCo2zNvx30AcKjbM2_HfTl4Q9utwOnspmcwd7keUh4&_nc_ohc=TBziL8VoHQ4Q7kNvgE07tXB&_nc_oc=Adn7h9dGrbdI9GMixR-q19aJA-vzqS-4At5d-xFGdsFe2hEE4xDHIE3xd80EKUnL4yU&_nc_zt=23&_nc_ht=scontent.fbkk22-7.fna&_nc_gid=94wW_99iSeWNWzWp0SLtZA&oh=00_AYGazm6QwHvB5PrOocCJKBYFd77iExbla4-iVpD2Pm9A_Q&oe=67F1517F,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%88%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%AB%E0%B8%B4%E0%B8%99-%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C-100057783004631/?locale=th_TH&_rdc=1&_rdr#,https://chorakhehin.go.th/,ครบุรี,นครราชสีมา,1,ในเขตเทศบาล,30,993,เทศบาลตำบลจระเข้หิน,เทศบาลตำบล,301993,6,ตะวันออกเฉียงเหนือ,5,จระเข้หิน,,,,1896,14129.20069,7223203.949,{BA574632-4E9E-4F9B-809E-C0F27FD52D1F},
